DATE,SP500,NASDAQCOM,DJIA,RU2000PR,DEXJPUS,DEXUSEU,DEXCHUS,DEXMXUS,DEXUSAL,VIXCLS,USDONTD156N,USD1MTD156N,USD3MTD156N,USD12MD156N,BAMLHYH0A0HYM2TRIV,BAMLCC0A1AAATRIV,GOLDAMGBD228NLBM,DCOILWTICO
2015-08-07,2077.57,5043.54,17373.38,2999.45,124.27,0.9125752874612154,6.2087,16.178,1.3526308670363858,13.39,0.126,0.19125,0.3116,0.83585,1059.15,569.4,1091.35,43.87
2015-08-10,2104.18,5101.8,17615.17,3038.65,124.55,0.9095870474804439,6.2094,16.1535,1.3506212857914641,12.23,0.1265,0.19255,0.3142,0.8467,1058.73,565.85,1094.8,44.94
2015-08-11,2084.07,5036.79,17402.84,3009.98,124.9,0.9056330374932077,6.3232,16.3335,1.37211855104281,13.71,0.1275,0.19345,0.31435,0.8387,1054.53,570.2,1113.25,43.11
2015-08-12,2086.05,5044.39,17402.51,3004.62,123.87,0.8930166101089481,6.3845,16.296,1.3559322033898304,13.61,0.128,0.19399999999999998,0.3093,0.82215,1050.85,569.3,1116.8,43.22
2015-08-13,2083.39,5033.56,17408.25,2994.08,124.32,0.8973438621679827,6.3982,16.3735,1.3585110718652358,13.49,0.1285,0.1976,0.3205,0.8349,1053.1,566.78,1117.35,42.27
2015-08-14,2091.54,5048.24,17477.4,3013.84,124.27,0.9000900090009001,6.3908,16.3655,1.3557483731019522,12.83,0.1305,0.1996,0.32445,0.8441,1052.84,567.3,1116.75,42.45
2015-08-17,2102.44,5091.7,17545.18,3044.66,124.33,0.9026900162484204,6.3937,16.3995,1.3539128080151637,13.02,0.1325,0.2046,0.33285,0.8491,1052.93,569.49,1117.3,41.93
2015-08-18,2096.92,5059.35,17511.34,3019.3,124.39,0.9067827348567283,6.3928,16.422,1.3635124079629124,13.79,0.1325,0.20275,0.33285,0.84435,1052.25,567.39,1119.15,42.58
2015-08-19,2079.61,5019.05,17348.73,2989.71,124.1,0.9040773890245004,6.3956,16.526,1.366867140513942,15.25,0.133,0.20199999999999999,0.33335,0.8496,1050.12,569.46,1123.2,40.75
2015-08-20,2035.73,4877.49,16990.69,2914.02,123.54,0.8928571428571428,6.3875,16.663,1.3592496941688188,19.14,0.133,0.2004,0.3291,0.8576,1047.86,571.68,1137.95,41.0
2015-08-21,1970.89,4706.04,16459.75,2874.91,122.11,0.8805917576611484,6.3887,16.925,1.3618412093149939,28.03,0.133,0.1994,0.3291,0.84785,1044.8,572.28,1149.35,40.45
2015-08-24,1893.21,4526.25,15871.35,2762.83,118.56,0.8635578583765113,6.4029,17.0825,1.3885031935573453,40.74,0.133,0.1994,0.3316,0.83335,1036.28,573.85,1153.5,38.22
2015-08-25,1867.61,4506.49,15666.44,2743.96,119.91,0.8764241893076249,6.4122,17.008,1.3921759710427397,36.02,0.1325,0.19775,0.327,0.82735,1041.75,567.23,1154.25,39.15
2015-08-26,1940.51,4697.54,16285.51,2813.77,119.07,0.8779631255487269,6.4083,17.089,1.4110342881332016,30.32,0.133,0.198,0.3252,0.83105,1041.0,564.48,1134.4,38.5
2015-08-27,1987.66,4812.71,16654.77,2867.01,120.89,0.8897588753447816,6.4053,16.8815,1.3929516645772393,26.1,0.1335,0.19699999999999998,0.3244,0.8418,1045.85,566.37,1128.5,42.47
2015-08-28,1988.87,4828.32,16643.01,2890.13,121.32,0.8950948800572861,6.389,16.78,1.4027212792818067,26.05,0.1335,0.19855,0.32899999999999996,0.8433,1047.68,566.52,1125.5,45.29
2015-08-31,1972.18,4776.51,16528.03,2881.54,121.26,0.8933357155619082,6.376,16.7315,1.4084507042253522,28.43,0.1335,0.19855,0.32899999999999996,0.8433,1048.9,565.52,1125.5,49.2
2015-09-01,1913.85,4636.11,16058.35,2803.49,119.94,0.8878629139660835,6.363,16.8775,1.4212620807276861,31.4,0.132,0.2012,0.33399999999999996,0.85555,1047.63,566.14,1141.9,45.38
2015-09-02,1948.86,4749.98,16351.38,2848.17,120.0,0.8895214374666429,6.3544,16.9415,1.426330052774212,26.09,0.133,0.2028,0.3325,0.8543,1048.47,565.21,1140.0,46.3
2015-09-03,1951.13,4733.5,16374.76,2845.99,120.2,0.9005763688760806,6.3549,16.785,1.4234875444839858,25.61,0.1355,0.2043,0.3335,0.85355,1051.01,566.53,1130.05,46.75
2015-09-04,1921.22,4683.92,16102.38,2823.66,119.05,0.8995232526760818,6.3549,16.862,1.445713459592309,27.8,0.1355,0.19925,0.332,0.8503,1050.57,569.47,1125.0,46.02
2015-09-07,1921.22,4683.92,16102.38,2823.66,119.05,0.8995232526760818,6.3549,16.862,1.445713459592309,27.8,0.1355,0.2027,0.33299999999999996,0.86005,1051.18,569.62,1121.0,46.02
2015-09-08,1969.41,4811.93,16492.68,2887.27,119.72,0.8942944017170452,6.3657,16.784,1.4238929232521713,24.9,0.1355,0.203,0.332,0.8568,1053.43,567.02,1120.85,45.92
2015-09-09,1942.04,4756.53,16253.57,2853.63,120.94,0.8956560680698611,6.3768,16.8015,1.4236902050113895,26.23,0.135,0.204,0.33299999999999996,0.85455,1055.98,568.21,1122.3,44.13
2015-09-10,1952.29,4796.25,16330.4,2865.57,120.71,0.8879417510211329,6.377,16.7575,1.4112334180073385,24.37,0.1345,0.20635,0.336,0.8548,1055.47,566.38,1107.75,45.85
2015-09-11,1961.05,4822.34,16433.09,2877.4,120.66,0.8819897689186806,6.3735,16.823,1.413627367825841,23.2,0.1355,0.20655,0.3372,0.85555,1055.36,568.2,1106.35,44.75
2015-09-14,1953.03,4805.76,16370.96,2866.74,119.92,0.8844078889183691,6.3664,16.7955,1.4011489421325487,24.25,0.136,0.209,0.3355,0.85455,1055.17,568.27,1108.0,44.07
2015-09-15,1978.09,4860.52,16599.85,2897.79,120.3,0.8880994671403198,6.3685,16.768,1.4100394811054708,22.54,0.1365,0.20725,0.33425,0.85455,1054.43,563.2,1105.5,44.58
2015-09-16,1995.31,4889.24,16739.95,2920.67,120.62,0.8846426043878273,6.3694,16.568,1.3915947676036737,21.35,0.1365,0.2128,0.3396,0.86655,1051.53,562.74,1109.75,47.12
2015-09-17,1990.2,4893.95,16674.74,2934.32,120.9,0.884016973125884,6.3645,16.588,1.3991884706870015,21.14,0.1375,0.21600000000000003,0.3451,0.8708,1051.03,566.83,1118.15,46.93
2015-09-18,1958.03,4827.23,16384.58,2891.21,119.85,0.8804366966015145,6.3628,16.5615,1.3846579894765993,22.28,0.1375,0.1958,0.3192,0.82455,1049.6,571.23,1136.0,44.71
2015-09-21,1966.97,4828.95,16510.19,2885.59,120.46,0.8925383791503034,6.3676,16.6925,1.4035087719298245,20.14,0.1355,0.195,0.326,0.8388,1048.72,566.88,1136.85,46.67
2015-09-22,1942.74,4756.72,16330.47,2840.72,120.04,0.898230485942693,6.375,16.879,1.4128284826222097,22.44,0.1355,0.1956,0.3265,0.84155,1042.69,571.29,1129.3,46.17
2015-09-23,1938.76,4752.74,16279.89,2833.32,120.12,0.8960573476702508,6.3836,17.104,1.427755568246716,22.13,0.136,0.1939,0.3255,0.8458,1042.16,570.85,1124.6,44.53
2015-09-24,1932.24,4734.48,16201.32,2827.06,119.54,0.8887308922858159,6.3818,17.062,1.4289797084881395,23.47,0.136,0.1943,0.3264,0.84685,1036.3,571.67,1134.45,44.94
2015-09-25,1931.34,4686.5,16314.67,2790.41,120.74,0.8934953538241601,6.3737,16.963,1.42571998859424,23.62,0.1345,0.1943,0.3261,0.86085,1034.43,569.14,1145.5,45.55
2015-09-28,1881.77,4543.97,16001.89,2710.34,119.82,0.8899964400142399,6.3685,17.0115,1.4275517487508922,27.63,0.1345,0.1936,0.3266,0.85485,1023.75,572.46,1137.5,44.4
2015-09-29,1884.09,4517.32,16049.13,2693.78,119.76,0.8892050506846878,6.3621,17.0895,1.4271442842871414,26.83,0.1335,0.193,0.3255,0.85235,1020.18,573.48,1124.6,45.24
2015-09-30,1920.03,4620.16,16284.7,2735.49,119.81,0.8958967926894821,6.3556,16.898,1.4245014245014247,24.5,0.1162,0.193,0.325,0.8511,1021.69,572.71,1122.5,45.06
2015-10-01,1923.82,4627.08,16272.01,2727.69,119.58,0.8928571428571428,6.3559,16.8915,1.4196479273140261,22.55,0.1325,0.19399999999999998,0.324,0.84735,1019.63,573.35,1114.2,44.75
2015-10-02,1951.36,4707.78,16472.37,2768.87,119.42,0.8868393047179851,6.3559,16.8115,1.4234875444839858,20.94,0.1325,0.1947,0.3271,0.8521,1016.02,575.42,1106.3,45.54
2015-10-05,1987.05,4781.26,16776.43,2837.26,120.36,0.8928571428571428,6.3559,16.699,1.4108352144469527,19.54,0.1325,0.19375,0.3232,0.8306,1023.25,572.62,1134.35,46.28
2015-10-06,1979.92,4748.36,16790.19,2817.51,120.18,0.8876264867743653,6.3559,16.682,1.3999720005599887,19.4,0.132,0.1941,0.318,0.83635,1028.28,573.8,1136.9,48.53
2015-10-07,1995.83,4791.15,16912.29,2864.51,119.9,0.8889679082585119,6.3559,16.5735,1.3863856924996534,18.4,0.1315,0.19605,0.3186,0.83985,1036.23,574.03,1147.9,47.86
2015-10-08,2013.43,4810.79,17050.75,2890.95,119.94,0.8863676653075695,6.3529,16.5015,1.3840830449826989,17.42,0.131,0.19545,0.3196,0.84085,1037.74,571.86,1143.3,49.46
2015-10-09,2014.89,4830.47,17084.49,2896.2,120.3,0.8800492827598345,6.345,16.4125,1.3646288209606987,17.08,0.132,0.19685,0.3206,0.84475,1043.47,572.84,1151.5,49.67
2015-10-12,2017.46,4838.64,17131.86,2893.84,120.3,0.8800492827598345,6.345,16.4125,1.3646288209606987,16.17,0.132,0.19325,0.32075,0.8395,1044.09,572.99,1164.2,47.09
2015-10-13,2003.69,4796.61,17081.89,2852.67,119.8,0.8785802143735723,6.3417,16.568,1.373060551970342,17.67,0.132,0.19575,0.3205,0.835,1042.23,575.5,1154.4,46.7
2015-10-14,1994.24,4782.85,16924.75,2825.66,119.21,0.8743551630672379,6.3462,16.5715,1.3781697905181918,18.03,0.132,0.19899999999999998,0.31705,0.8289,1041.45,578.21,1173.7,46.63
2015-10-15,2023.86,4870.1,17141.75,2889.78,118.26,0.8758101243650377,6.3459,16.428,1.366867140513942,16.05,0.1325,0.19675,0.31515,0.8164,1041.28,576.38,1183.35,46.38
2015-10-16,2033.11,4886.69,17215.97,2888.63,119.6,0.8802816901408451,6.3523,16.382,1.3772207684891888,15.05,0.132,0.19425,0.31715,0.82565,1044.18,576.84,1176.35,47.3
2015-10-19,2033.66,4905.47,17230.54,2893.57,119.5,0.88339222614841,6.3591,16.5225,1.3785497656465397,14.98,0.1315,0.196,0.31665,0.82615,1045.32,576.7,1171.65,45.91
2015-10-20,2030.77,4880.97,17217.11,2891.02,119.79,0.8803591865481117,6.348,16.5715,1.3781697905181918,15.75,0.132,0.1965,0.3204,0.82815,1047.79,575.23,1173.7,45.84
2015-10-21,2018.94,4840.12,17168.61,2845.49,119.91,0.881445570736007,6.3487,16.665,1.383891502906172,16.7,0.132,0.1948,0.3164,0.8314,1048.43,577.5,1174.4,45.22
2015-10-22,2052.51,4920.05,17489.16,2869.28,120.5,0.8976660682226211,6.3577,16.5135,1.3850415512465375,14.45,0.132,0.19695,0.3199,0.83415,1047.53,578.26,1166.45,44.9
2015-10-23,2075.15,5031.86,17646.7,2897.95,121.2,0.907770515613653,6.3488,16.538,1.386001386001386,14.46,0.1315,0.1935,0.3229,0.8319,1050.47,576.25,1171.55,43.91
2015-10-26,2071.18,5034.7,17623.05,2881.65,120.87,0.904895484571532,6.3517,16.49,1.3770311209033326,15.29,0.1315,0.19355,0.32315,0.83815,1050.35,578.11,1168.5,43.19
2015-10-27,2065.89,5030.15,17581.43,2846.34,120.29,0.9048136083966704,6.3517,16.5525,1.3825521913452232,15.43,0.1315,0.19075,0.3239,0.8384,1048.69,579.27,1165.75,43.21
2015-10-28,2090.35,5095.69,17779.52,2929.41,120.56,0.9036688957166095,6.3581,16.444,1.3999720005599887,14.33,0.132,0.1883,0.3219,0.83615,1049.48,577.12,1171.5,45.93
2015-10-29,2089.41,5074.27,17755.8,2896.87,121.14,0.9121590805436468,6.3552,16.6155,1.4122299110295158,14.61,0.132,0.193,0.3289,0.8629,1049.61,571.6,1159.0,46.02
2015-10-30,2079.36,5053.75,17663.54,2887.52,120.7,0.9056330374932077,6.318,16.53,1.401934669844385,15.07,0.1248,0.192,0.3341,0.8684,1049.54,572.28,1147.75,46.6
2015-11-02,2104.05,5127.15,17828.76,2947.73,120.7,0.9069472156720478,6.318,16.471,1.400364094664613,14.15,0.131,0.19,0.3341,0.87465,1051.26,571.73,1135.8,46.12
2015-11-03,2109.79,5145.13,17918.15,2961.37,121.2,0.913575735428467,6.318,16.373,1.3941168269901016,14.54,0.131,0.1922,0.3336,0.8824,1052.84,569.87,1130.9,47.88
2015-11-04,2102.31,5142.48,17867.58,2958.41,121.52,0.9207255317189945,6.3357,16.5245,1.3989927252378287,15.51,0.131,0.1932,0.3366,0.88615,1052.82,569.95,1118.0,46.32
2015-11-05,2099.93,5127.74,17863.43,2959.16,121.71,0.9200478424878094,6.318,16.5815,1.3989927252378287,15.05,0.131,0.19475,0.3439,0.90065,1049.93,569.32,1107.3,45.27
2015-11-06,2099.2,5147.12,17910.33,2981.67,123.2,0.9305788200260562,6.318,16.843,1.4216661927779357,14.33,0.131,0.1945,0.3414,0.90115,1045.83,565.81,1107.7,44.32
2015-11-09,2078.58,5095.3,17730.48,2943.61,123.04,0.9287638153617536,6.3619,16.854,1.419244961680386,16.52,0.131,0.19699999999999998,0.3556,0.93385,1041.89,565.57,1095.6,43.87
2015-11-10,2081.72,5083.24,17758.21,2951.73,123.22,0.9358038555118847,6.3603,16.7625,1.4224751066856332,15.29,0.131,0.1955,0.3561,0.92485,1039.54,566.67,1092.5,44.23
2015-11-11,2075.0,5067.02,17702.22,2927.8,123.22,0.9358038555118847,6.3603,16.7625,1.4224751066856332,16.06,0.131,0.19575,0.3591,0.92835,1039.74,566.72,1088.6,42.95
2015-11-12,2045.97,5005.08,17448.07,2869.99,122.84,0.9286775631500743,6.369,16.732,1.405283867341203,18.37,0.1305,0.19699999999999998,0.3616,0.9326,1034.69,566.49,1087.6,41.74
